genome	rate	I_alg	S_alg	k	d	kmer_count	index_bytes	Unnamed: 9	pref	S_time_s	S_mem_kb	I_time_s	I_mem_kb	Q_time_s	Q_mem_kb	qType	num_queries	SI_time_s	SI_mem_kb	Q_time_mus_per_query	Q_mem_bits_per_kmer
ecoli_pangenome_661k_HQ.unitigs_k128	0.1	sbwt	none	23	0	44936055	438850744	sbwt.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_23.d_0	na	na	na	3099.44	32662152	3.54	457964	Pos	1000000	3099.44	32662152	3.54	81.5316787377085
ecoli_pangenome_661k_HQ.unitigs_k128	0.1	sbwt	none	23	0	44936055	541862968	sbwt.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_23.d_0	na	na	na	3099.44	32662152	1.77	558524	Str	999966	3099.44	32662152	1.7700601820461896	99.4344519117221
ecoli_pangenome_661k_HQ.unitigs_k128	0.1	sbwt	none	23	1	44936055	175675338	sbwt.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_23.d_1	na	na	na	1694.5	17108752	18.470000000000002	201040	Neg	1000000	1694.5	17108752	18.470000000000002	35.79130388726825
ecoli_pangenome_661k_HQ.unitigs_k128	0.1	sbwt	none	23	1	44936055	175675338	sbwt.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_23.d_1	na	na	na	1694.5	17108752	26.02	201040	Pos	1000000	1694.5	17108752	26.02	35.79130388726825
ecoli_pangenome_661k_HQ.unitigs_k128	0.1	sbwt	none	23	1	44936055	231140426	sbwt.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_23.d_1	na	na	na	1694.5	17108752	14.47	255216	Str	999966	1694.5	17108752	14.470491996727889	45.43629831323644
ecoli_pangenome_661k_HQ.unitigs_k128	0.1	SSHash	eulertigs	31	na	55095014	646811272	sshash.ecoli_pangenome_661k_HQ.unitigs_k128.S_eulertigs.k_31.d_na	na	315.9	35875416	40.879999999999995	2286916	6.239999999999999	635504	Neg	1000000	356.78	35875416	6.239999999999999	92.27753349876633
ecoli_pangenome_661k_HQ.unitigs_k128	0.1	SSHash	eulertigs	31	na	55095014	646811272	sshash.ecoli_pangenome_661k_HQ.unitigs_k128.S_eulertigs.k_31.d_na	na	315.9	35875416	40.879999999999995	2286916	6.24	635496	Pos	1000000	356.78	35875416	6.24	92.27637186914954
ecoli_pangenome_661k_HQ.unitigs_k128	0.1	SSHash	eulertigs	31	na	55095014	646811272	sshash.ecoli_pangenome_661k_HQ.unitigs_k128.S_eulertigs.k_31.d_na	na	315.9	35875416	40.879999999999995	2286916	7.760000000000001	635496	Str	999810	356.78	35875416	7.761474680189236	92.27637186914954
ecoli_pangenome_661k_HQ.unitigs_k128	0.1	cbl	none	31	na	55095014	420107649	cbl.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_31.d_na	na	na	na	72.36	993532	5.39	936996	Neg	1000000	72.36	993532	5.39	136.05528805201865
ecoli_pangenome_661k_HQ.unitigs_k128	0.1	cbl	none	31	na	55095014	420107649	cbl.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_31.d_na	na	na	na	72.36	993532	5.72	936992	Pos	1000000	72.36	993532	5.72	136.05470723721024
ecoli_pangenome_661k_HQ.unitigs_k128	0.1	cbl	none	31	na	55095014	420107649	cbl.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_31.d_na	na	na	na	72.36	993532	3.4000000000000004	936996	Str	999810	72.36	993532	3.4006461227633253	136.05528805201865
ecoli_pangenome_661k_HQ.unitigs_k128	0.1	fmsi	global	31	na	55095014	154044792	fmsi.ecoli_pangenome_661k_HQ.unitigs_k128.S_global.k_31.d_na	na	707.8599999999999	2610928	164.12	7889280	6.45	161616	Neg	1000000	871.9799999999999	7889280	6.45	23.46724151844303
ecoli_pangenome_661k_HQ.unitigs_k128	0.1	fmsi	global	31	na	55095014	154044792	fmsi.ecoli_pangenome_661k_HQ.unitigs_k128.S_global.k_31.d_na	na	707.8599999999999	2610928	164.12	7889280	15.91	161616	Pos	1000000	871.9799999999999	7889280	15.910000000000002	23.46724151844303
ecoli_pangenome_661k_HQ.unitigs_k128	0.1	fmsi	global	31	na	55095014	213416760	fmsi.ecoli_pangenome_661k_HQ.unitigs_k128.S_global.k_31.d_na	na	707.8599999999999	2610928	164.12	7889280	5.14	219600	Str	999810	871.9799999999999	7889280	5.140976785589261	31.886732980955408
ecoli_pangenome_661k_HQ.unitigs_k128	0.1	sbwt	none	31	0	55095014	910393624	sbwt.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_31.d_0	na	na	na	5240.77	57289140	3	918448	Neg	1000000	5240.77	57289140	3	133.3620497854851
ecoli_pangenome_661k_HQ.unitigs_k128	0.1	sbwt	none	31	0	55095014	910393624	sbwt.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_31.d_0	na	na	na	5240.77	57289140	6.2299999999999995	918448	Pos	1000000	5240.77	57289140	6.2299999999999995	133.3620497854851
ecoli_pangenome_661k_HQ.unitigs_k128	0.1	sbwt	none	31	0	55095014	1124357120	sbwt.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_31.d_0	na	na	na	5240.77	57289140	2.95	1127472	Str	999810	5240.77	57289140	2.950560606515238	163.7131084130408
ecoli_pangenome_661k_HQ.unitigs_k128	0.1	sbwt	none	31	1	55095014	326004186	sbwt.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_31.d_1	na	na	na	2598.17	29366172	21.93	347820	Neg	1000000	2598.17	29366172	21.93	50.50475166409795
ecoli_pangenome_661k_HQ.unitigs_k128	0.1	sbwt	none	31	1	55095014	326004186	sbwt.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_31.d_1	na	na	na	2598.17	29366172	39.54	347824	Pos	1000000	2598.17	29366172	39.54	50.50533247890635
ecoli_pangenome_661k_HQ.unitigs_k128	0.1	sbwt	none	31	1	55095014	439983362	sbwt.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_31.d_1	na	na	na	2598.17	29366172	16.779999999999998	459136	Str	999810	2598.17	29366172	16.783188805873113	66.66824696695784
ecoli_pangenome_661k_HQ.unitigs_k128	1	SSHash	eulertigs	15	na	212834965	601137086	sshash.ecoli_pangenome_661k_HQ.unitigs_k128.S_eulertigs.k_15.d_na	na	1847.69	71062268	82.97999999999999	3981044	4.4	590868	Neg	1000000	1930.67	71062268	4.4	22.209433492283562
ecoli_pangenome_661k_HQ.unitigs_k128	1	SSHash	eulertigs	15	na	212834965	601137086	sshash.ecoli_pangenome_661k_HQ.unitigs_k128.S_eulertigs.k_15.d_na	na	1847.69	71062268	82.97999999999999	3981044	3.86	590856	Pos	1000000	1930.67	71062268	3.8599999999999994	22.208982438576292
ecoli_pangenome_661k_HQ.unitigs_k128	1	SSHash	eulertigs	15	na	212834965	601137086	sshash.ecoli_pangenome_661k_HQ.unitigs_k128.S_eulertigs.k_15.d_na	na	1847.69	71062268	82.97999999999999	3981044	3.25	590856	Str	999856	1930.67	71062268	3.2504680674017057	22.208982438576292
ecoli_pangenome_661k_HQ.unitigs_k128	1	cbl	none	15	na	212834965	550454903	cbl.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_15.d_na	na	na	na	1373.77	1194068	6.42	1076648	Neg	1000000	1373.77	1194068	6.42	40.46883931876513
ecoli_pangenome_661k_HQ.unitigs_k128	1	cbl	none	15	na	212834965	550454903	cbl.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_15.d_na	na	na	na	1373.77	1194068	8.57	1076640	Pos	1000000	1373.77	1194068	8.57	40.468538616293614
ecoli_pangenome_661k_HQ.unitigs_k128	1	cbl	none	15	na	212834965	550454903	cbl.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_15.d_na	na	na	na	1373.77	1194068	8.19	1076636	Str	999856	1373.77	1194068	8.191179529852299	40.46838826505786
ecoli_pangenome_661k_HQ.unitigs_k128	1	fmsi	global	15	na	212834965	79440822	fmsi.ecoli_pangenome_661k_HQ.unitigs_k128.S_global.k_15.d_na	na	921.9	10110400	83.45	4243084	6.86	85492	Neg	1000000	1005.35	10110400	6.86	3.2134569618295563
ecoli_pangenome_661k_HQ.unitigs_k128	1	fmsi	global	15	na	212834965	79440822	fmsi.ecoli_pangenome_661k_HQ.unitigs_k128.S_global.k_15.d_na	na	921.9	10110400	83.45	4243084	5.819999999999999	85416	Pos	1000000	1005.35	10110400	5.819999999999999	3.210600288350178
ecoli_pangenome_661k_HQ.unitigs_k128	1	fmsi	global	15	na	212834965	111359046	fmsi.ecoli_pangenome_661k_HQ.unitigs_k128.S_global.k_15.d_na	na	921.9	10110400	83.45	4243084	2.2199999999999998	116596	Str	999856	1005.35	10110400	2.2203197260405494	4.38258817107424
ecoli_pangenome_661k_HQ.unitigs_k128	1	sbwt	none	15	0	212834965	227336024	sbwt.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_15.d_0	na	na	na	616.15	56049276	2.13	251408	Neg	1000000	616.15	56049276	2.13	9.449875869784835
ecoli_pangenome_661k_HQ.unitigs_k128	1	sbwt	none	15	0	212834965	227336024	sbwt.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_15.d_0	na	na	na	616.15	56049276	1.9500000000000002	251308	Pos	1000000	616.15	56049276	1.9500000000000004	9.446117088890915
ecoli_pangenome_661k_HQ.unitigs_k128	1	sbwt	none	15	0	212834965	280580080	sbwt.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_15.d_0	na	na	na	616.15	56049276	0.32	303220	Str	999856	616.15	56049276	0.32004608663647566	11.397375426542345
ecoli_pangenome_661k_HQ.unitigs_k128	1	sbwt	none	15	1	212834965	176664114	sbwt.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_15.d_1	na	na	na	321.57000000000005	31697316	15.98	201988	Neg	1000000	321.57000000000005	31697316	15.979999999999999	7.592286352009878
ecoli_pangenome_661k_HQ.unitigs_k128	1	sbwt	none	15	1	212834965	176664114	sbwt.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_15.d_1	na	na	na	321.57000000000005	31697316	15.34	201976	Pos	1000000	321.57000000000005	31697316	15.339999999999998	7.591835298302607
ecoli_pangenome_661k_HQ.unitigs_k128	1	sbwt	none	15	1	212834965	215803426	sbwt.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_15.d_1	na	na	na	321.57000000000005	31697316	2.25	240232	Str	999856	321.57000000000005	31697316	2.2503240466627195	9.029794517080406
ecoli_pangenome_661k_HQ.unitigs_k128	1	SSHash	eulertigs	17	na	348372635	943447144	sshash.ecoli_pangenome_661k_HQ.unitigs_k128.S_eulertigs.k_17.d_na	na	1848.26	42125544	211.24	7499700	3.13	925168	Neg	1000000	2059.5	42125544	3.13	21.245480432181477
ecoli_pangenome_661k_HQ.unitigs_k128	1	SSHash	eulertigs	17	na	348372635	943447144	sshash.ecoli_pangenome_661k_HQ.unitigs_k128.S_eulertigs.k_17.d_na	na	1848.26	42125544	211.24	7499700	2.99	925168	Pos	1000000	2059.5	42125544	2.99	21.245480432181477
ecoli_pangenome_661k_HQ.unitigs_k128	1	SSHash	eulertigs	17	na	348372635	943447144	sshash.ecoli_pangenome_661k_HQ.unitigs_k128.S_eulertigs.k_17.d_na	na	1848.26	42125544	211.24	7499700	1.51	925028	Str	999964	2059.5	42125544	1.5100543619570304	21.242265483912075
ecoli_pangenome_661k_HQ.unitigs_k128	1	cbl	none	17	na	348372635	1182130503	cbl.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_17.d_na	na	na	na	1396.8999999999999	2012036	13.72	1556524	Neg	1000000	1396.8999999999999	2012036	13.72	35.743886714867834
ecoli_pangenome_661k_HQ.unitigs_k128	1	cbl	none	17	na	348372635	1182130503	cbl.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_17.d_na	na	na	na	1396.8999999999999	2012036	10.69	1556524	Pos	1000000	1396.8999999999999	2012036	10.69	35.743886714867834
ecoli_pangenome_661k_HQ.unitigs_k128	1	cbl	none	17	na	348372635	1182130503	cbl.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_17.d_na	na	na	na	1396.8999999999999	2012036	13.13	1556524	Str	999964	1396.8999999999999	2012036	13.130472697017092	35.743886714867834
ecoli_pangenome_661k_HQ.unitigs_k128	1	fmsi	global	17	na	348372635	123957479	fmsi.ecoli_pangenome_661k_HQ.unitigs_k128.S_global.k_17.d_na	na	1435.73	15868112	148.06	6694896	9.64	131108	Neg	1000000	1583.79	15868112	9.64	3.0107531264618417
ecoli_pangenome_661k_HQ.unitigs_k128	1	fmsi	global	17	na	348372635	123957479	fmsi.ecoli_pangenome_661k_HQ.unitigs_k128.S_global.k_17.d_na	na	1435.73	15868112	148.06	6694896	6.46	131112	Pos	1000000	1583.79	15868112	6.46	3.010844982126682
ecoli_pangenome_661k_HQ.unitigs_k128	1	fmsi	global	17	na	348372635	174336287	fmsi.ecoli_pangenome_661k_HQ.unitigs_k128.S_global.k_17.d_na	na	1435.73	15868112	148.06	6694896	2.42	180312	Str	999964	1583.79	15868112	2.4200871231364327	4.1406696596591175
ecoli_pangenome_661k_HQ.unitigs_k128	1	sbwt	none	17	0	348372635	372214008	sbwt.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_17.d_0	na	na	na	814.92	52240064	2.52	392892	Neg	1000000	814.92	52240064	2.52	9.022338967582801
ecoli_pangenome_661k_HQ.unitigs_k128	1	sbwt	none	17	0	348372635	372214008	sbwt.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_17.d_0	na	na	na	814.92	52240064	2.16	392892	Pos	1000000	814.92	52240064	2.16	9.022338967582801
ecoli_pangenome_661k_HQ.unitigs_k128	1	sbwt	none	17	0	348372635	459547000	sbwt.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_17.d_0	na	na	na	814.92	52240064	0.42000000000000004	478016	Str	999964	814.92	52240064	0.42001512054433965	10.977119371043596
ecoli_pangenome_661k_HQ.unitigs_k128	1	sbwt	none	17	1	348372635	189535626	sbwt.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_17.d_1	na	na	na	431.64	30027480	24.41	214572	Neg	1000000	431.64	30027480	24.41	4.927413429014021
ecoli_pangenome_661k_HQ.unitigs_k128	1	sbwt	none	17	1	348372635	189535626	sbwt.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_17.d_1	na	na	na	431.64	30027480	22.419999999999998	214568	Pos	1000000	431.64	30027480	22.419999999999998	4.9273215733491815
ecoli_pangenome_661k_HQ.unitigs_k128	1	sbwt	none	17	1	348372635	246493850	sbwt.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_17.d_1	na	na	na	431.64	30027480	3.26	270204	Str	999964	431.64	30027480	3.260117364225112	6.204942015609234
ecoli_pangenome_661k_HQ.unitigs_k128	1	SSHash	eulertigs	19	na	393708607	856456106	sshash.ecoli_pangenome_661k_HQ.unitigs_k128.S_eulertigs.k_19.d_na	na	1295.68	19029496	201.36	7149464	3.18	840208	Neg	1000000	1497.04	19029496	3.18	17.07268746603754
ecoli_pangenome_661k_HQ.unitigs_k128	1	SSHash	eulertigs	19	na	393708607	856456106	sshash.ecoli_pangenome_661k_HQ.unitigs_k128.S_eulertigs.k_19.d_na	na	1295.68	19029496	201.36	7149464	2.3899999999999997	840208	Pos	1000000	1497.04	19029496	2.3899999999999997	17.07268746603754
ecoli_pangenome_661k_HQ.unitigs_k128	1	SSHash	eulertigs	19	na	393708607	856456106	sshash.ecoli_pangenome_661k_HQ.unitigs_k128.S_eulertigs.k_19.d_na	na	1295.68	19029496	201.36	7149464	1.11	840024	Str	999972	1497.04	19029496	1.1100310808702645	17.06894866029688
ecoli_pangenome_661k_HQ.unitigs_k128	1	cbl	none	19	na	393708607	1317335375	cbl.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_19.d_na	na	na	na	1312.41	2132868	12.559999999999999	1646644	Neg	1000000	1312.41	2132868	12.559999999999999	33.4591415218921
ecoli_pangenome_661k_HQ.unitigs_k128	1	cbl	none	19	na	393708607	1317335375	cbl.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_19.d_na	na	na	na	1312.41	2132868	12.97	1646644	Pos	1000000	1312.41	2132868	12.97	33.4591415218921
ecoli_pangenome_661k_HQ.unitigs_k128	1	cbl	none	19	na	393708607	1317335375	cbl.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_19.d_na	na	na	na	1312.41	2132868	12.23	1646644	Str	999972	1312.41	2132868	12.230342449588589	33.4591415218921
ecoli_pangenome_661k_HQ.unitigs_k128	1	fmsi	global	19	na	393708607	140820792	fmsi.ecoli_pangenome_661k_HQ.unitigs_k128.S_global.k_19.d_na	na	1747.7	17794024	151.97	7521928	6.29	148328	Neg	1000000	1899.67	17794024	6.29	3.01396509728831
ecoli_pangenome_661k_HQ.unitigs_k128	1	fmsi	global	19	na	393708607	140820792	fmsi.ecoli_pangenome_661k_HQ.unitigs_k128.S_global.k_19.d_na	na	1747.7	17794024	151.97	7521928	8.03	148332	Pos	1000000	1899.67	17794024	8.03	3.0140463756739764
ecoli_pangenome_661k_HQ.unitigs_k128	1	fmsi	global	19	na	393708607	197426672	fmsi.ecoli_pangenome_661k_HQ.unitigs_k128.S_global.k_19.d_na	na	1747.7	17794024	151.97	7521928	1.94	203280	Str	999972	1899.67	17794024	1.9400543215210024	4.130567559575857
ecoli_pangenome_661k_HQ.unitigs_k128	1	sbwt	none	19	0	393708607	421091800	sbwt.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_19.d_0	na	na	na	819.28	47190516	1.87	440636	Neg	1000000	819.28	47190516	1.87	8.953545686645352
ecoli_pangenome_661k_HQ.unitigs_k128	1	sbwt	none	19	0	393708607	421091800	sbwt.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_19.d_0	na	na	na	819.28	47190516	2.6799999999999997	440640	Pos	1000000	819.28	47190516	2.6799999999999997	8.953626965031019
ecoli_pangenome_661k_HQ.unitigs_k128	1	sbwt	none	19	0	393708607	519925456	sbwt.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_19.d_0	na	na	na	819.28	47190516	0.9199999999999999	537032	Str	999972	819.28	47190516	0.9200257607213002	10.912273502824387
ecoli_pangenome_661k_HQ.unitigs_k128	1	sbwt	none	19	1	393708607	173726098	sbwt.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_19.d_1	na	na	na	423.47	27556892	20.07	199132	Neg	1000000	423.47	27556892	20.07	4.046281873639607
ecoli_pangenome_661k_HQ.unitigs_k128	1	sbwt	none	19	1	393708607	173726098	sbwt.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_19.d_1	na	na	na	423.47	27556892	21.909999999999997	199132	Pos	1000000	423.47	27556892	21.909999999999997	4.046281873639607
ecoli_pangenome_661k_HQ.unitigs_k128	1	sbwt	none	19	1	393708607	236748730	sbwt.ecoli_pangenome_661k_HQ.unitigs_k128.S_none.k_19.d_1	na	na	na	423.47	27556892	3.23	260688	Str	999972	423.47	27556892	3.230090442532391	5.297074950662687
ecoli_pangenome_661k_HQ.unitigs_k128	1	SSHash	eulertigs	21	na	422784919	703259476	sshash.ecoli_pangenome_661k_HQ.unitigs_k128.S_eulertigs.k_21.d_na	na	1175.94	15323908	164.10999999999999	5433796	3.7300000000000004	690620	Neg	1000000	1340.05	15323908	3.7300000000000004	13.06801579646695
ecoli_pangenome_661k_HQ.unitigs_k128	1	SSHash	eulertigs	21	na	422784919	703259476	sshash.ecoli_pangenome_661k_HQ.unitigs_k128.S_eulertigs.k_21.d_na	na	1175.94	15323908	164.10999999999999	5433796	3.2	690620	Pos	1000000	1340.05	15323908	3.2	13.06801579646695
ecoli_pangenome_661k_HQ.unitigs_k128	1	SSHash	eulertigs	21	na	422784919	703259476	sshash.ecoli_pangenome_661k_HQ.unitigs_k128.S_eulertigs.k_21.d_na	na	1175.94	15323908	164.10999999999999	5433796	1.13	690620	Str	999880	1340.05	15323908	1.1301356162739526	13.06801579646695
