genome	rate	I_alg	S_alg	k	d	kmer_count	index_bytes	Unnamed: 9	pref	S_time_s	S_mem_kb	I_time_s	I_mem_kb	Q_time_s	Q_mem_kb	qType	num_queries	SI_time_s	SI_mem_kb	Q_time_mus_per_query	Q_mem_bits_per_kmer
human_genome_assembly_chm13.v2.0	0.1	sbwt	none	23	0	233724551	1956243000	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_23.d_0	na	na	na	23796.11	138504424	3.4499999999999997	1939772	Pos	1000000	23796.11	138504424	3.4499999999999997	66.39514733734583
human_genome_assembly_chm13.v2.0	0.1	sbwt	none	23	0	233724551	2416288696	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_23.d_0	na	na	na	23796.11	138504424	1.91	2388996	Str	999966	23796.11	138504424	1.910064942208035	81.77133261451853
human_genome_assembly_chm13.v2.0	0.1	sbwt	none	23	1	233724551	810014066	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_23.d_1	na	na	na	10999.699999999999	96554428	32.45	820476	Neg	1000000	10999.699999999999	96554428	32.45	28.083519561451634
human_genome_assembly_chm13.v2.0	0.1	sbwt	none	23	1	233724551	810014066	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_23.d_1	na	na	na	10999.699999999999	96554428	27.490000000000002	820476	Pos	1000000	10999.699999999999	96554428	27.490000000000002	28.083519561451634
human_genome_assembly_chm13.v2.0	0.1	sbwt	none	23	1	233724551	1058254234	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_23.d_1	na	na	na	10999.699999999999	96554428	12.73	1062908	Str	999966	10999.699999999999	96554428	12.73043283471638	36.38156095976413
human_genome_assembly_chm13.v2.0	1	SSHash	eulertigs	11	na	2097099	3606852	sshash.human_genome_assembly_chm13.v2.0.S_eulertigs.k_11.d_na	na	382.01	1482176	0.39	56624	1.58	7120	Neg	1000000	382.4	1482176	1.58	27.161330962439063
human_genome_assembly_chm13.v2.0	1	SSHash	eulertigs	11	na	2097099	3606852	sshash.human_genome_assembly_chm13.v2.0.S_eulertigs.k_11.d_na	na	382.01	1482176	0.39	56624	1.58	7120	Pos	1000000	382.4	1482176	1.58	27.161330962439063
human_genome_assembly_chm13.v2.0	1	SSHash	eulertigs	11	na	2097099	3606852	sshash.human_genome_assembly_chm13.v2.0.S_eulertigs.k_11.d_na	na	382.01	1482176	0.39	56624	1.18	7120	Str	999920	382.4	1482176	1.180094407552604	27.161330962439063
human_genome_assembly_chm13.v2.0	1	cbl	none	11	na	2097099	4755599	cbl.human_genome_assembly_chm13.v2.0.S_none.k_11.d_na	na	na	na	442.63	534716	0.42	18496	Neg	1000000	442.63	534716	0.42	70.55842380354957
human_genome_assembly_chm13.v2.0	1	cbl	none	11	na	2097099	4755599	cbl.human_genome_assembly_chm13.v2.0.S_none.k_11.d_na	na	na	na	442.63	534716	0.43999999999999995	18480	Pos	1000000	442.63	534716	0.43999999999999995	70.49738710475758
human_genome_assembly_chm13.v2.0	1	cbl	none	11	na	2097099	4755599	cbl.human_genome_assembly_chm13.v2.0.S_none.k_11.d_na	na	na	na	442.63	534716	0.19	18496	Str	999920	442.63	534716	0.19001520121609727	70.55842380354957
human_genome_assembly_chm13.v2.0	1	fmsi	global	11	na	2097099	553639	fmsi.human_genome_assembly_chm13.v2.0.S_global.k_11.d_na	na	164.67	281048	0.28	40672	1.35	4400	Neg	1000000	164.95	281048	1.35	16.785092167799423
human_genome_assembly_chm13.v2.0	1	fmsi	global	11	na	2097099	553639	fmsi.human_genome_assembly_chm13.v2.0.S_global.k_11.d_na	na	164.67	281048	0.28	40672	1.33	4400	Pos	1000000	164.95	281048	1.33	16.785092167799423
human_genome_assembly_chm13.v2.0	1	fmsi	global	11	na	2097099	815807	fmsi.human_genome_assembly_chm13.v2.0.S_global.k_11.d_na	na	164.67	281048	0.28	40672	0.58	4532	Str	999920	164.95	281048	0.580046403712297	17.288644932833403
human_genome_assembly_chm13.v2.0	1	sbwt	none	11	0	2097099	3276952	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_11.d_0	na	na	na	152.15	3666804	0.5	32376	Neg	1000000	152.15	3666804	0.5	123.50776000560775
human_genome_assembly_chm13.v2.0	1	sbwt	none	11	0	2097099	3276952	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_11.d_0	na	na	na	152.15	3666804	0.47000000000000003	32376	Pos	1000000	152.15	3666804	0.47000000000000003	123.50776000560775
human_genome_assembly_chm13.v2.0	1	sbwt	none	11	0	2097099	3801232	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_11.d_0	na	na	na	152.15	3666804	0.13	32900	Str	999920	152.15	3666804	0.13001040083206658	125.50671189104568
human_genome_assembly_chm13.v2.0	1	sbwt	none	11	1	2097099	3336718	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_11.d_1	na	na	na	45.059999999999995	3207552	1.1300000000000001	32436	Neg	1000000	45.059999999999995	3207552	1.1300000000000001	123.73664762607774
human_genome_assembly_chm13.v2.0	1	sbwt	none	11	1	2097099	3336718	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_11.d_1	na	na	na	45.059999999999995	3207552	1.06	32436	Pos	1000000	45.059999999999995	3207552	1.06	123.73664762607774
human_genome_assembly_chm13.v2.0	1	sbwt	none	11	1	2097099	3860894	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_11.d_1	na	na	na	45.059999999999995	3207552	0.30000000000000004	32960	Str	999920	45.059999999999995	3207552	0.30002400192015366	125.73559951151567
human_genome_assembly_chm13.v2.0	1	SSHash	eulertigs	13	na	32387410	66009872	sshash.human_genome_assembly_chm13.v2.0.S_eulertigs.k_13.d_na	na	627.24	13697132	7.209999999999999	738852	2.05	68128	Neg	1000000	634.45	13697132	2.05	16.82826752741266
human_genome_assembly_chm13.v2.0	1	SSHash	eulertigs	13	na	32387410	66009872	sshash.human_genome_assembly_chm13.v2.0.S_eulertigs.k_13.d_na	na	627.24	13697132	7.209999999999999	738852	2.32	68128	Pos	1000000	634.45	13697132	2.32	16.82826752741266
human_genome_assembly_chm13.v2.0	1	SSHash	eulertigs	13	na	32387410	66009872	sshash.human_genome_assembly_chm13.v2.0.S_eulertigs.k_13.d_na	na	627.24	13697132	7.209999999999999	738852	1.4	68128	Str	999936	634.45	13697132	1.400089605734767	16.82826752741266
human_genome_assembly_chm13.v2.0	1	cbl	none	13	na	32387410	73680485	cbl.human_genome_assembly_chm13.v2.0.S_none.k_13.d_na	na	na	na	941.14	627760	2.0900000000000003	105676	Neg	1000000	941.14	627760	2.0900000000000003	26.10298260960046
human_genome_assembly_chm13.v2.0	1	cbl	none	13	na	32387410	73680485	cbl.human_genome_assembly_chm13.v2.0.S_none.k_13.d_na	na	na	na	941.14	627760	2	105532	Pos	1000000	941.14	627760	2	26.067413232487564
human_genome_assembly_chm13.v2.0	1	cbl	none	13	na	32387410	73680485	cbl.human_genome_assembly_chm13.v2.0.S_none.k_13.d_na	na	na	na	941.14	627760	1.44	105544	Str	999936	941.14	627760	1.4400921658986174	26.07037734724697
human_genome_assembly_chm13.v2.0	1	fmsi	global	13	na	32387410	9077611	fmsi.human_genome_assembly_chm13.v2.0.S_global.k_13.d_na	na	246.20999999999998	1512984	9.67	587192	1.79	13060	Neg	1000000	255.87999999999997	1512984	1.79	3.2259448964890987
human_genome_assembly_chm13.v2.0	1	fmsi	global	13	na	32387410	9077611	fmsi.human_genome_assembly_chm13.v2.0.S_global.k_13.d_na	na	246.20999999999998	1512984	9.67	587192	2.85	13280	Pos	1000000	255.87999999999997	1512984	2.85	3.2802870004115796
human_genome_assembly_chm13.v2.0	1	fmsi	global	13	na	32387410	13226099	fmsi.human_genome_assembly_chm13.v2.0.S_global.k_13.d_na	na	246.20999999999998	1512984	9.67	587192	0.76	17024	Str	999936	255.87999999999997	1512984	0.7600486431131592	4.2050908053468925
human_genome_assembly_chm13.v2.0	1	sbwt	none	13	0	32387410	35460440	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_13.d_0	na	na	na	128.02	4169332	0.93	63780	Neg	1000000	128.02	4169332	0.93	15.754269946253807
human_genome_assembly_chm13.v2.0	1	sbwt	none	13	0	32387410	35460440	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_13.d_0	na	na	na	128.02	4169332	0.9199999999999999	63780	Pos	1000000	128.02	4169332	0.9199999999999999	15.754269946253807
human_genome_assembly_chm13.v2.0	1	sbwt	none	13	0	32387410	43557296	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_13.d_0	na	na	na	128.02	4169332	0.19999999999999998	71756	Str	999936	128.02	4169332	0.2000128008192524	17.724418223007028
human_genome_assembly_chm13.v2.0	1	sbwt	none	13	1	32387410	35238106	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_13.d_1	na	na	na	64.45	3597276	3.94	63636	Neg	1000000	64.45	3597276	3.9399999999999995	15.71870056914091
human_genome_assembly_chm13.v2.0	1	sbwt	none	13	1	32387410	35238106	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_13.d_1	na	na	na	64.45	3597276	4.2700000000000005	63856	Pos	1000000	64.45	3597276	4.2700000000000005	15.77304267306339
human_genome_assembly_chm13.v2.0	1	sbwt	none	13	1	32387410	43033522	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_13.d_1	na	na	na	64.45	3597276	0.86	71484	Str	999936	64.45	3597276	0.8600550435227855	17.657231621793777
human_genome_assembly_chm13.v2.0	1	SSHash	eulertigs	15	na	334394692	868177352	sshash.human_genome_assembly_chm13.v2.0.S_eulertigs.k_15.d_na	na	3024.6899999999996	126716064	102.34	5079004	4.68	851648	Neg	1000000	3127.0299999999997	126716064	4.68	20.37467747843318
human_genome_assembly_chm13.v2.0	1	SSHash	eulertigs	15	na	334394692	868177352	sshash.human_genome_assembly_chm13.v2.0.S_eulertigs.k_15.d_na	na	3024.6899999999996	126716064	102.34	5079004	5.34	851648	Pos	1000000	3127.0299999999997	126716064	5.34	20.37467747843318
human_genome_assembly_chm13.v2.0	1	SSHash	eulertigs	15	na	334394692	868177352	sshash.human_genome_assembly_chm13.v2.0.S_eulertigs.k_15.d_na	na	3024.6899999999996	126716064	102.34	5079004	2.69	851652	Str	999856	3127.0299999999997	126716064	2.6903874157878733	20.374773173732077
human_genome_assembly_chm13.v2.0	1	cbl	none	15	na	334394692	793880089	cbl.human_genome_assembly_chm13.v2.0.S_none.k_15.d_na	na	na	na	1170.0600000000002	1791392	7.77	1133372	Neg	1000000	1170.0600000000002	1791392	7.7700000000000005	27.114593074940316
human_genome_assembly_chm13.v2.0	1	cbl	none	15	na	334394692	793880089	cbl.human_genome_assembly_chm13.v2.0.S_none.k_15.d_na	na	na	na	1170.0600000000002	1791392	10.260000000000002	1133388	Pos	1000000	1170.0600000000002	1791392	10.260000000000002	27.1149758561359
human_genome_assembly_chm13.v2.0	1	cbl	none	15	na	334394692	793880089	cbl.human_genome_assembly_chm13.v2.0.S_none.k_15.d_na	na	na	na	1170.0600000000002	1791392	10.84	1133396	Str	999856	1170.0600000000002	1791392	10.841561184810613	27.11516724673369
human_genome_assembly_chm13.v2.0	1	fmsi	global	15	na	334394692	112166216	fmsi.human_genome_assembly_chm13.v2.0.S_global.k_15.d_na	na	1100.15	15274316	134.83999999999997	6363716	5.11	119288	Neg	1000000	1234.99	15274316	5.11	2.8538252036608283
human_genome_assembly_chm13.v2.0	1	fmsi	global	15	na	334394692	112166216	fmsi.human_genome_assembly_chm13.v2.0.S_global.k_15.d_na	na	1100.15	15274316	134.83999999999997	6363716	5.96	119292	Pos	1000000	1234.99	15274316	5.96	2.853920898959724
human_genome_assembly_chm13.v2.0	1	fmsi	global	15	na	334394692	160051496	fmsi.human_genome_assembly_chm13.v2.0.S_global.k_15.d_na	na	1100.15	15274316	134.83999999999997	6363716	2.37	166052	Str	999856	1234.99	15274316	2.3703413291513975	3.972598943047816
human_genome_assembly_chm13.v2.0	1	sbwt	none	15	0	334394692	356343192	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_15.d_0	na	na	na	528.18	34985860	1.9300000000000002	377156	Neg	1000000	528.18	34985860	1.9300000000000002	9.023014037555356
human_genome_assembly_chm13.v2.0	1	sbwt	none	15	0	334394692	356343192	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_15.d_0	na	na	na	528.18	34985860	3.01	377360	Pos	1000000	528.18	34985860	3.01	9.027894497799027
human_genome_assembly_chm13.v2.0	1	sbwt	none	15	0	334394692	439941872	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_15.d_0	na	na	na	528.18	34985860	0.79	458800	Str	999856	528.18	34985860	0.7901137763837993	10.976250783310878
human_genome_assembly_chm13.v2.0	1	sbwt	none	15	1	334394692	306130626	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_15.d_1	na	na	na	349.96999999999997	17506172	11.77	328380	Neg	1000000	349.96999999999997	17506172	11.77	7.856105562823946
human_genome_assembly_chm13.v2.0	1	sbwt	none	15	1	334394692	306130626	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_15.d_1	na	na	na	349.96999999999997	17506172	12.52	328388	Pos	1000000	349.96999999999997	17506172	12.52	7.856296953421737
human_genome_assembly_chm13.v2.0	1	sbwt	none	15	1	334394692	374639066	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_15.d_1	na	na	na	349.96999999999997	17506172	2.98	395300	Str	999856	349.96999999999997	17506172	2.9804291818021795	9.457087913345227
human_genome_assembly_chm13.v2.0	1	SSHash	prophasm	17	na	1394700246	4217559658	sshash.human_genome_assembly_chm13.v2.0.S_prophasm.k_17.d_na	na	3781.5699999999997	57312044	696.83	22028884	5.61	4123124	Neg	1000000	4478.4	57312044	5.61	23.65023745754756
human_genome_assembly_chm13.v2.0	1	SSHash	prophasm	17	na	1394700246	4217559658	sshash.human_genome_assembly_chm13.v2.0.S_prophasm.k_17.d_na	na	3781.5699999999997	57312044	696.83	22028884	6.57	4123124	Pos	1000000	4478.4	57312044	6.57	23.65023745754756
human_genome_assembly_chm13.v2.0	1	SSHash	prophasm	17	na	1394700246	4217559658	sshash.human_genome_assembly_chm13.v2.0.S_prophasm.k_17.d_na	na	3781.5699999999997	57312044	696.83	22028884	3.15	4123124	Str	999964	4478.4	57312044	3.1501134040825467	23.65023745754756
human_genome_assembly_chm13.v2.0	1	cbl	none	17	na	1394700246	4322994611	cbl.human_genome_assembly_chm13.v2.0.S_none.k_17.d_na	na	na	na	1683.07	5577572	30.1	3586236	Neg	1000000	1683.07	5577572	30.1	20.570648124772756
human_genome_assembly_chm13.v2.0	1	cbl	none	17	na	1394700246	4322994611	cbl.human_genome_assembly_chm13.v2.0.S_none.k_17.d_na	na	na	na	1683.07	5577572	29.71	3586236	Pos	1000000	1683.07	5577572	29.71	20.570648124772756
human_genome_assembly_chm13.v2.0	1	cbl	none	17	na	1394700246	4322994611	cbl.human_genome_assembly_chm13.v2.0.S_none.k_17.d_na	na	na	na	1683.07	5577572	29.18	3586236	Str	999964	1683.07	5577572	29.18105051781864	20.570648124772756
human_genome_assembly_chm13.v2.0	1	fmsi	global	17	na	1394700246	500233698	fmsi.human_genome_assembly_chm13.v2.0.S_global.k_17.d_na	na	4236.719999999999	63511588	583.51	27359808	8.950000000000001	517572	Neg	1000000	4820.23	63511588	8.950000000000001	2.968792765237671
human_genome_assembly_chm13.v2.0	1	fmsi	global	17	na	1394700246	500233698	fmsi.human_genome_assembly_chm13.v2.0.S_global.k_17.d_na	na	4236.719999999999	63511588	583.51	27359808	7.82	517572	Pos	1000000	4820.23	63511588	7.819999999999999	2.968792765237671
human_genome_assembly_chm13.v2.0	1	fmsi	global	17	na	1394700246	706207258	fmsi.human_genome_assembly_chm13.v2.0.S_global.k_17.d_na	na	4236.719999999999	63511588	583.51	27359808	2.52	718720	Str	999964	4820.23	63511588	2.5200907232660374	4.122577605109277
human_genome_assembly_chm13.v2.0	1	sbwt	none	17	0	1394700246	1482917784	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_17.d_0	na	na	na	1320.95	35769264	2.73	1477540	Neg	1000000	1320.95	35769264	2.73	8.475168792649658
human_genome_assembly_chm13.v2.0	1	sbwt	none	17	0	1394700246	1482917784	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_17.d_0	na	na	na	1320.95	35769264	4.02	1477540	Pos	1000000	1320.95	35769264	4.02	8.475168792649658
human_genome_assembly_chm13.v2.0	1	sbwt	none	17	0	1394700246	1831592848	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_17.d_0	na	na	na	1320.95	35769264	2.48	1818116	Str	999964	1320.95	35769264	2.4800892832141956	10.428712579434075
human_genome_assembly_chm13.v2.0	1	sbwt	none	17	1	1394700246	894865826	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_17.d_1	na	na	na	775.84	17897920	23.23	903344	Neg	1000000	775.84	17897920	23.23	5.181580788220496
human_genome_assembly_chm13.v2.0	1	sbwt	none	17	1	1394700246	894865826	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_17.d_1	na	na	na	775.84	17897920	23.11	903344	Pos	1000000	775.84	17897920	23.11	5.181580788220496
human_genome_assembly_chm13.v2.0	1	sbwt	none	17	1	1394700246	1106243018	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_17.d_1	na	na	na	775.84	17897920	6.76	1109776	Str	999964	775.84	17897920	6.760243368761275	6.365674649777039
human_genome_assembly_chm13.v2.0	1	SSHash	eulertigs	19	na	2075285640	5681230788	sshash.human_genome_assembly_chm13.v2.0.S_eulertigs.k_19.d_na	na	4756.7	195718140	1420.2	26534816	4.57	5553340	Neg	1000000	6176.9	195718140	4.57	21.407520557025585
human_genome_assembly_chm13.v2.0	1	SSHash	eulertigs	19	na	2075285640	5681230788	sshash.human_genome_assembly_chm13.v2.0.S_eulertigs.k_19.d_na	na	4756.7	195718140	1420.2	26534816	4.93	5553340	Pos	1000000	6176.9	195718140	4.93	21.407520557025585
human_genome_assembly_chm13.v2.0	1	SSHash	eulertigs	19	na	2075285640	5681230788	sshash.human_genome_assembly_chm13.v2.0.S_eulertigs.k_19.d_na	na	4756.7	195718140	1420.2	26534816	2.88	5553340	Str	999972	6176.9	195718140	2.8800806422579828	21.407520557025585
human_genome_assembly_chm13.v2.0	1	cbl	none	19	na	2075285640	6255082710	cbl.human_genome_assembly_chm13.v2.0.S_none.k_19.d_na	na	na	na	1555.63	7789668	51.32	5560060	Neg	1000000	1555.63	7789668	51.32	21.433425424752613
human_genome_assembly_chm13.v2.0	1	cbl	none	19	na	2075285640	6255082710	cbl.human_genome_assembly_chm13.v2.0.S_none.k_19.d_na	na	na	na	1555.63	7789668	49.14	5560060	Pos	1000000	1555.63	7789668	49.14	21.433425424752613
human_genome_assembly_chm13.v2.0	1	cbl	none	19	na	2075285640	6255082710	cbl.human_genome_assembly_chm13.v2.0.S_none.k_19.d_na	na	na	na	1555.63	7789668	46.83	5560088	Str	999972	1555.63	7789668	46.831311276715745	21.433533361701475
human_genome_assembly_chm13.v2.0	1	fmsi	global	19	na	2075285640	639844482	fmsi.human_genome_assembly_chm13.v2.0.S_global.k_19.d_na	na	6758.5	96683036	786.04	37364644	7.680000000000001	663096	Neg	1000000	7544.54	96683036	7.680000000000001	2.556162822964457
human_genome_assembly_chm13.v2.0	1	fmsi	global	19	na	2075285640	639844482	fmsi.human_genome_assembly_chm13.v2.0.S_global.k_19.d_na	na	6758.5	96683036	786.04	37364644	7.19	663096	Pos	1000000	7544.54	96683036	7.19	2.556162822964457
human_genome_assembly_chm13.v2.0	1	fmsi	global	19	na	2075285640	921148626	fmsi.human_genome_assembly_chm13.v2.0.S_global.k_19.d_na	na	6758.5	96683036	786.04	37364644	2.41	937808	Str	999972	7544.54	96683036	2.410067481889493	3.6151476478196996
human_genome_assembly_chm13.v2.0	1	sbwt	none	19	0	2075285640	2206039864	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_19.d_0	na	na	na	1855.93	29033152	4.8100000000000005	2183716	Neg	1000000	1855.93	29033152	4.8100000000000005	8.417987222231249
human_genome_assembly_chm13.v2.0	1	sbwt	none	19	0	2075285640	2206039864	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_19.d_0	na	na	na	1855.93	29033152	2.9799999999999995	2183704	Pos	1000000	1855.93	29033152	2.9799999999999995	8.417940963538879
human_genome_assembly_chm13.v2.0	1	sbwt	none	19	0	2075285640	2724861288	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_19.d_0	na	na	na	1855.93	29033152	3.0599999999999996	2690440	Str	999972	1855.93	29033152	3.060085682399107	10.371353024926245
human_genome_assembly_chm13.v2.0	1	sbwt	none	19	1	2075285640	829674754	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_19.d_1	na	na	na	1148.19	14560548	18.759999999999998	839696	Neg	1000000	1148.19	14560548	18.759999999999998	3.2369365790050955
human_genome_assembly_chm13.v2.0	1	sbwt	none	19	1	2075285640	829674754	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_19.d_1	na	na	na	1148.19	14560548	23.07	839684	Pos	1000000	1148.19	14560548	23.07	3.236890320312726
human_genome_assembly_chm13.v2.0	1	sbwt	none	19	1	2075285640	1104225058	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_19.d_1	na	na	na	1148.19	14560548	6.61	1107808	Str	999972	1148.19	14560548	6.610185085182385	4.270479123057007
human_genome_assembly_chm13.v2.0	1	SSHash	eulertigs	21	na	2260755148	4152399642	sshash.human_genome_assembly_chm13.v2.0.S_eulertigs.k_21.d_na	na	2921.82	59614560	1020.95	19546672	4.24	4059944	Neg	1000000	3942.7700000000004	59614560	4.24	14.366682755862954
human_genome_assembly_chm13.v2.0	1	SSHash	eulertigs	21	na	2260755148	4152399642	sshash.human_genome_assembly_chm13.v2.0.S_eulertigs.k_21.d_na	na	2921.82	59614560	1020.95	19546672	5.75	4059944	Pos	1000000	3942.7700000000004	59614560	5.75	14.366682755862954
human_genome_assembly_chm13.v2.0	1	SSHash	eulertigs	21	na	2260755148	4152399642	sshash.human_genome_assembly_chm13.v2.0.S_eulertigs.k_21.d_na	na	2921.82	59614560	1020.95	19546672	2.56	4059944	Str	999880	3942.7700000000004	59614560	2.5603072368684243	14.366682755862954
human_genome_assembly_chm13.v2.0	1	cbl	none	21	na	2260755148	8908672556	cbl.human_genome_assembly_chm13.v2.0.S_none.k_21.d_na	na	na	na	1954.3500000000001	16814200	73.63	13288408	Neg	1000000	1954.3500000000001	16814200	73.63	47.0229003322389
human_genome_assembly_chm13.v2.0	1	cbl	none	21	na	2260755148	8908672556	cbl.human_genome_assembly_chm13.v2.0.S_none.k_21.d_na	na	na	na	1954.3500000000001	16814200	58.29	13288408	Pos	1000000	1954.3500000000001	16814200	58.29	47.0229003322389
human_genome_assembly_chm13.v2.0	1	cbl	none	21	na	2260755148	8908672556	cbl.human_genome_assembly_chm13.v2.0.S_none.k_21.d_na	na	na	na	1954.3500000000001	16814200	64.50999999999999	13288408	Str	999880	1954.3500000000001	16814200	64.51774212905548	47.0229003322389
human_genome_assembly_chm13.v2.0	1	fmsi	global	21	na	2260755148	659901186	fmsi.human_genome_assembly_chm13.v2.0.S_global.k_21.d_na	na	8112.71	104561764	842.2299999999999	39312176	9.19	684476	Neg	1000000	8954.94	104561764	9.19	2.4221145774429527
human_genome_assembly_chm13.v2.0	1	fmsi	global	21	na	2260755148	659901186	fmsi.human_genome_assembly_chm13.v2.0.S_global.k_21.d_na	na	8112.71	104561764	842.2299999999999	39312176	7.9	684476	Pos	1000000	8954.94	104561764	7.9	2.4221145774429527
human_genome_assembly_chm13.v2.0	1	fmsi	global	21	na	2260755148	955869010	fmsi.human_genome_assembly_chm13.v2.0.S_global.k_21.d_na	na	8112.71	104561764	842.2299999999999	39312176	2.15	973508	Str	999880	8954.94	104561764	2.1502580309637156	3.4448949533034527
human_genome_assembly_chm13.v2.0	1	sbwt	none	21	0	2260755148	2403101176	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_21.d_0	na	na	na	1934.23	31943172	2.67	2376164	Neg	1000000	1934.23	31943172	2.67	8.408390451666905
human_genome_assembly_chm13.v2.0	1	sbwt	none	21	0	2260755148	2403101176	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_21.d_0	na	na	na	1934.23	31943172	6.35	2376164	Pos	1000000	1934.23	31943172	6.35	8.408390451666905
human_genome_assembly_chm13.v2.0	1	sbwt	none	21	0	2260755148	2968289976	sbwt.human_genome_assembly_chm13.v2.0.S_none.k_21.d_0	na	na	na	1934.23	31943172	3.58	2928180	Str	999880	1934.23	31943172	3.580429651558187	10.361776692501863
