genome	rate	I_alg	S_alg	k	d	kmer_count	index_bytes	Unnamed: 9	pref	S_time_s	S_mem_kb	I_time_s	I_mem_kb	Q_time_s	Q_mem_kb	qType	num_queries	SI_time_s	SI_mem_kb	Q_time_mus_per_query	Q_mem_bits_per_kmer
ecoli_pangenome_661k_all.unitigs_k128	0.1	cbl	none	23	na	117227291	595232876	cbl.ecoli_pangenome_661k_all.unitigs_k128.S_none.k_23.d_na	na	na	na	149.2	1320108	6.33	1209412	Str	999966	149.2	1320108	6.330215227317729	82.53450128775901
ecoli_pangenome_661k_all.unitigs_k128	0.1	fmsi	global	23	na	117227291	253483136	fmsi.ecoli_pangenome_661k_all.unitigs_k128.S_global.k_23.d_na	na	1726.8600000000001	5516456	278.3	12477228	9.34	262940	Neg	1000000	2005.16	12477228	9.34	17.943944469381282
ecoli_pangenome_661k_all.unitigs_k128	0.1	fmsi	global	23	na	117227291	253483136	fmsi.ecoli_pangenome_661k_all.unitigs_k128.S_global.k_23.d_na	na	1726.8600000000001	5516456	278.3	12477228	9.75	262940	Pos	1000000	2005.16	12477228	9.75	17.943944469381282
ecoli_pangenome_661k_all.unitigs_k128	0.1	fmsi	global	23	na	117227291	347399656	fmsi.ecoli_pangenome_661k_all.unitigs_k128.S_global.k_23.d_na	na	1726.8600000000001	5516456	278.3	12477228	4.76	354656	Str	999966	2005.16	12477228	4.760161845502747	24.202964819855815
ecoli_pangenome_661k_all.unitigs_k128	0.1	fmsi	local	23	1	117227291	717692146	fmsi.ecoli_pangenome_661k_all.unitigs_k128.S_local.k_23.d_1	na	621.25	2199500	1828.2	40403292	10.670000000000002	741940	Neg	1000000	2449.45	40403292	10.670000000000002	50.63257838142826
ecoli_pangenome_661k_all.unitigs_k128	0.1	fmsi	local	23	1	117227291	717692146	fmsi.ecoli_pangenome_661k_all.unitigs_k128.S_local.k_23.d_1	na	621.25	2199500	1828.2	40403292	8.8	741860	Pos	1000000	2449.45	40403292	8.8	50.62711890186049
ecoli_pangenome_661k_all.unitigs_k128	0.1	fmsi	local	23	1	117227291	1021875490	fmsi.ecoli_pangenome_661k_all.unitigs_k128.S_local.k_23.d_1	na	621.25	2199500	1828.2	40403292	6.53	1038996	Str	999966	2449.45	40403292	6.530222027548937	70.90471791248677
ecoli_pangenome_661k_all.unitigs_k128	0.1	sbwt	none	23	0	117227291	1081413528	sbwt.ecoli_pangenome_661k_all.unitigs_k128.S_none.k_23.d_0	na	na	na	11099.35	96563008	3.1100000000000003	1085456	Neg	1000000	11099.35	96563008	3.1100000000000003	74.07531067147154
ecoli_pangenome_661k_all.unitigs_k128	0.1	sbwt	none	23	0	117227291	1081413528	sbwt.ecoli_pangenome_661k_all.unitigs_k128.S_none.k_23.d_0	na	na	na	11099.35	96563008	4.21	1085456	Pos	1000000	11099.35	96563008	4.21	74.07531067147154
ecoli_pangenome_661k_all.unitigs_k128	0.1	sbwt	none	23	0	117227291	1335616992	sbwt.ecoli_pangenome_661k_all.unitigs_k128.S_none.k_23.d_0	na	na	na	11099.35	96563008	3.18	1333776	Str	999966	11099.35	96563008	3.1801081236762054	91.02153524984212
ecoli_pangenome_661k_all.unitigs_k128	0.1	sbwt	none	23	1	117227291	437315706	sbwt.ecoli_pangenome_661k_all.unitigs_k128.S_none.k_23.d_1	na	na	na	4492.0999999999995	52047744	19.46	456532	Neg	1000000	4492.0999999999995	52047744	19.46	31.15533907543765
ecoli_pangenome_661k_all.unitigs_k128	0.1	sbwt	none	23	1	117227291	437315706	sbwt.ecoli_pangenome_661k_all.unitigs_k128.S_none.k_23.d_1	na	na	na	4492.0999999999995	52047744	27.68	456488	Pos	1000000	4492.0999999999995	52047744	27.68	31.15233636167537
ecoli_pangenome_661k_all.unitigs_k128	0.1	sbwt	none	23	1	117227291	574228666	sbwt.ecoli_pangenome_661k_all.unitigs_k128.S_none.k_23.d_1	na	na	na	4492.0999999999995	52047744	14.33	590248	Str	999966	4492.0999999999995	52047744	14.330487236566043	40.28058619899355
ecoli_pangenome_661k_all.unitigs_k128	0.1	SSHash	eulertigs	31	na	132379499	1574071964	sshash.ecoli_pangenome_661k_all.unitigs_k128.S_eulertigs.k_31.d_na	na	850.39	85904880	120.4	5862672	5.800000000000001	1541036	Neg	1000000	970.79	85904880	5.800000000000001	93.12837783137402
ecoli_pangenome_661k_all.unitigs_k128	0.1	SSHash	eulertigs	31	na	132379499	1574071964	sshash.ecoli_pangenome_661k_all.unitigs_k128.S_eulertigs.k_31.d_na	na	850.39	85904880	120.4	5862672	5.59	1541028	Pos	1000000	970.79	85904880	5.59	93.12789437282883
ecoli_pangenome_661k_all.unitigs_k128	0.1	SSHash	eulertigs	31	na	132379499	1574071964	sshash.ecoli_pangenome_661k_all.unitigs_k128.S_eulertigs.k_31.d_na	na	850.39	85904880	120.4	5862672	7.680000000000001	1541028	Str	999810	970.79	85904880	7.681459477300688	93.12789437282883
ecoli_pangenome_661k_all.unitigs_k128	0.1	cbl	none	31	na	132379499	913404918	cbl.ecoli_pangenome_661k_all.unitigs_k128.S_none.k_31.d_na	na	na	na	177.88	1745720	9.16	1496952	Neg	1000000	177.88	1745720	9.16	90.4642795180846
ecoli_pangenome_661k_all.unitigs_k128	0.1	cbl	none	31	na	132379499	913404918	cbl.ecoli_pangenome_661k_all.unitigs_k128.S_none.k_31.d_na	na	na	na	177.88	1745720	8.7	1496948	Pos	1000000	177.88	1745720	8.7	90.46403778881199
ecoli_pangenome_661k_all.unitigs_k128	0.1	cbl	none	31	na	132379499	913404918	cbl.ecoli_pangenome_661k_all.unitigs_k128.S_none.k_31.d_na	na	na	na	177.88	1745720	8.01	1496952	Str	999810	177.88	1745720	8.01152218921595	90.4642795180846
ecoli_pangenome_661k_all.unitigs_k128	0.1	fmsi	global	31	na	132379499	367329600	fmsi.ecoli_pangenome_661k_all.unitigs_k128.S_global.k_31.d_na	na	2617.49	6160132	452.43	18768716	8.56	379536	Neg	1000000	3069.9199999999996	18768716	8.56	22.93624030107562
ecoli_pangenome_661k_all.unitigs_k128	0.1	fmsi	global	31	na	132379499	367329600	fmsi.ecoli_pangenome_661k_all.unitigs_k128.S_global.k_31.d_na	na	2617.49	6160132	452.43	18768716	13.020000000000001	379904	Pos	1000000	3069.9199999999996	18768716	13.020000000000001	22.95847939415453
ecoli_pangenome_661k_all.unitigs_k128	0.1	fmsi	global	31	na	132379499	508617312	fmsi.ecoli_pangenome_661k_all.unitigs_k128.S_global.k_31.d_na	na	2617.49	6160132	452.43	18768716	5.109999999999999	517884	Str	999810	3069.9199999999996	18768716	5.110971084506055	31.296930652381455
ecoli_pangenome_661k_all.unitigs_k128	0.1	fmsi	local	31	1	132379499	1067837452	fmsi.ecoli_pangenome_661k_all.unitigs_k128.S_local.k_31.d_1	na	660.74	2199508	2756.66	61453156	10.61	1103224	Neg	1000000	3417.3999999999996	61453156	10.61	66.6703837578355
ecoli_pangenome_661k_all.unitigs_k128	0.1	fmsi	local	31	1	132379499	1067837452	fmsi.ecoli_pangenome_661k_all.unitigs_k128.S_local.k_31.d_1	na	660.74	2199508	2756.66	61453156	15.379999999999999	1103228	Pos	1000000	3417.3999999999996	61453156	15.379999999999999	66.6706254871081
ecoli_pangenome_661k_all.unitigs_k128	0.1	fmsi	local	31	1	132379499	1530513940	fmsi.ecoli_pangenome_661k_all.unitigs_k128.S_local.k_31.d_1	na	660.74	2199508	2756.66	61453156	6.38	1555064	Str	999810	3417.3999999999996	61453156	6.381212430361769	93.97612239037103
ecoli_pangenome_661k_all.unitigs_k128	0.1	sbwt	none	31	0	132379499	2169762904	sbwt.ecoli_pangenome_661k_all.unitigs_k128.S_none.k_31.d_0	na	na	na	21542.93	138507968	3.05	2148328	Neg	1000000	21542.93	138507968	3.05	129.82844118483936
ecoli_pangenome_661k_all.unitigs_k128	0.1	sbwt	none	31	0	132379499	2169762904	sbwt.ecoli_pangenome_661k_all.unitigs_k128.S_none.k_31.d_0	na	na	na	21542.93	138507968	5.49	2148328	Pos	1000000	21542.93	138507968	5.49	129.82844118483936
ecoli_pangenome_661k_all.unitigs_k128	0.1	sbwt	none	31	0	132379499	2680048576	sbwt.ecoli_pangenome_661k_all.unitigs_k128.S_none.k_31.d_0	na	na	na	21542.93	138507968	2.81	2646728	Str	999810	21542.93	138507968	2.8105340014602773	159.94790855040176
ecoli_pangenome_661k_all.unitigs_k128	0.1	sbwt	none	31	1	132379499	775318754	sbwt.ecoli_pangenome_661k_all.unitigs_k128.S_none.k_31.d_1	na	na	na	8139.27	67789280	21.639999999999997	786648	Neg	1000000	8139.27	67789280	21.639999999999997	47.53896220743364
ecoli_pangenome_661k_all.unitigs_k128	0.1	sbwt	none	31	1	132379499	775318754	sbwt.ecoli_pangenome_661k_all.unitigs_k128.S_none.k_31.d_1	na	na	na	8139.27	67789280	46.85	786648	Pos	1000000	8139.27	67789280	46.85	47.53896220743364
ecoli_pangenome_661k_all.unitigs_k128	0.1	sbwt	none	31	1	132379499	1046780514	sbwt.ecoli_pangenome_661k_all.unitigs_k128.S_none.k_31.d_1	na	na	na	8139.27	67789280	22.6	1051756	Str	999810	8139.27	67789280	22.604294816015045	63.56005320733235
ecoli_pangenome_661k_all.unitigs_k128	1	SSHash	eulertigs	15	na	369627173	1011896760	sshash.ecoli_pangenome_661k_all.unitigs_k128.S_eulertigs.k_15.d_na	na	4170.18	141948668	128.9	5615244	7.56	992012	Neg	1000000	4299.08	141948668	7.56	21.470542697357374
ecoli_pangenome_661k_all.unitigs_k128	1	SSHash	eulertigs	15	na	369627173	1011896760	sshash.ecoli_pangenome_661k_all.unitigs_k128.S_eulertigs.k_15.d_na	na	4170.18	141948668	128.9	5615244	5.15	992000	Pos	1000000	4299.08	141948668	5.15	21.470282976192337
ecoli_pangenome_661k_all.unitigs_k128	1	SSHash	eulertigs	15	na	369627173	1011896760	sshash.ecoli_pangenome_661k_all.unitigs_k128.S_eulertigs.k_15.d_na	na	4170.18	141948668	128.9	5615244	3.68	992008	Str	999856	4299.08	141948668	3.68052999631947	21.470456123635692
ecoli_pangenome_661k_all.unitigs_k128	1	cbl	none	15	na	369627173	864398209	cbl.ecoli_pangenome_661k_all.unitigs_k128.S_none.k_15.d_na	na	na	na	2053.91	1454800	8.67	1151316	Neg	1000000	2053.91	1454800	8.67	24.918427736913163
ecoli_pangenome_661k_all.unitigs_k128	1	cbl	none	15	na	369627173	864398209	cbl.ecoli_pangenome_661k_all.unitigs_k128.S_none.k_15.d_na	na	na	na	2053.91	1454800	10.17	1151308	Pos	1000000	2053.91	1454800	10.17	24.918254589469807
ecoli_pangenome_661k_all.unitigs_k128	1	cbl	none	15	na	369627173	864398209	cbl.ecoli_pangenome_661k_all.unitigs_k128.S_none.k_15.d_na	na	na	na	2053.91	1454800	7.9	1151312	Str	999856	2053.91	1454800	7.901137763837994	24.918341163191485
ecoli_pangenome_661k_all.unitigs_k128	1	fmsi	global	15	na	369627173	127842224	fmsi.ecoli_pangenome_661k_all.unitigs_k128.S_global.k_15.d_na	na	1505.5	16771012	137.19	7041620	6.5200000000000005	135256	Neg	1000000	1642.69	16771012	6.5200000000000005	2.9274038248264826
ecoli_pangenome_661k_all.unitigs_k128	1	fmsi	global	15	na	369627173	127842224	fmsi.ecoli_pangenome_661k_all.unitigs_k128.S_global.k_15.d_na	na	1505.5	16771012	137.19	7041620	6.23	135248	Pos	1000000	1642.69	16771012	6.23	2.9272306773831263
ecoli_pangenome_661k_all.unitigs_k128	1	fmsi	global	15	na	369627173	180831864	fmsi.ecoli_pangenome_661k_all.unitigs_k128.S_global.k_15.d_na	na	1505.5	16771012	137.19	7041620	2.87	187004	Str	999856	1642.69	16771012	2.870413339520891	4.04740806217729
ecoli_pangenome_661k_all.unitigs_k128	1	fmsi	local	15	1	369627173	258552880	fmsi.ecoli_pangenome_661k_all.unitigs_k128.S_local.k_15.d_1	na	858.68	4395644	251.11	12863052	9.43	268256	Neg	1000000	1109.79	12863052	9.43	5.805980070626464
ecoli_pangenome_661k_all.unitigs_k128	1	fmsi	local	15	1	369627173	258552880	fmsi.ecoli_pangenome_661k_all.unitigs_k128.S_local.k_15.d_1	na	858.68	4395644	251.11	12863052	6.3	268248	Pos	1000000	1109.79	12863052	6.3	5.805806923183107
ecoli_pangenome_661k_all.unitigs_k128	1	fmsi	local	15	1	369627173	355374464	fmsi.ecoli_pangenome_661k_all.unitigs_k128.S_local.k_15.d_1	na	858.68	4395644	251.11	12863052	2.85	362812	Str	999856	1109.79	12863052	2.8504104591061115	7.852496277377313
ecoli_pangenome_661k_all.unitigs_k128	1	sbwt	none	15	0	369627173	393831416	sbwt.ecoli_pangenome_661k_all.unitigs_k128.S_none.k_15.d_0	na	na	na	1087.13	71598076	2.67	414000	Neg	1000000	1087.13	71598076	2.67	8.960380193693172
ecoli_pangenome_661k_all.unitigs_k128	1	sbwt	none	15	0	369627173	393831416	sbwt.ecoli_pangenome_661k_all.unitigs_k128.S_none.k_15.d_0	na	na	na	1087.13	71598076	1.9200000000000002	413772	Pos	1000000	1087.13	71598076	1.9200000000000002	8.955445491557516
ecoli_pangenome_661k_all.unitigs_k128	1	sbwt	none	15	0	369627173	486250856	sbwt.ecoli_pangenome_661k_all.unitigs_k128.S_none.k_15.d_0	na	na	na	1087.13	71598076	1.03	504232	Str	999856	1087.13	71598076	1.030148341361156	10.913310207309895
ecoli_pangenome_661k_all.unitigs_k128	1	sbwt	none	15	1	369627173	329488914	sbwt.ecoli_pangenome_661k_all.unitigs_k128.S_none.k_15.d_1	na	na	na	570.03	36102920	16.35	351232	Neg	1000000	570.03	36102920	16.35	7.601865353118939
ecoli_pangenome_661k_all.unitigs_k128	1	sbwt	none	15	1	369627173	329488914	sbwt.ecoli_pangenome_661k_all.unitigs_k128.S_none.k_15.d_1	na	na	na	570.03	36102920	12.04	351220	Pos	1000000	570.03	36102920	12.04	7.601605631953904
ecoli_pangenome_661k_all.unitigs_k128	1	sbwt	none	15	1	369627173	402178618	sbwt.ecoli_pangenome_661k_all.unitigs_k128.S_none.k_15.d_1	na	na	na	570.03	36102920	2.8899999999999997	422228	Str	999856	570.03	36102920	2.89041621993567	9.1384623391852209
ecoli_pangenome_661k_all.unitigs_k128	1	SSHash	eulertigs	23	na	1172272910	1743870040	sshash.ecoli_pangenome_661k_all.unitigs_k128.S_eulertigs.k_23.d_na	na	1818.87	25782012	415.64	10586076	5.21	1707564	Neg	1000000	2234.5099999999998	25782012	5.21	11.65301346083311
ecoli_pangenome_661k_all.unitigs_k128	1	SSHash	eulertigs	23	na	1172272910	1743870040	sshash.ecoli_pangenome_661k_all.unitigs_k128.S_eulertigs.k_23.d_na	na	1818.87	25782012	415.64	10586076	3.2	1707552	Pos	1000000	2234.5099999999998	25782012	3.2	11.652931568639593
ecoli_pangenome_661k_all.unitigs_k128	1	SSHash	eulertigs	23	na	1172272910	1743870040	sshash.ecoli_pangenome_661k_all.unitigs_k128.S_eulertigs.k_23.d_na	na	1818.87	25782012	415.64	10586076	3.8099999999999996	1707560	Str	999966	2234.5099999999998	25782012	3.8101295444045093	11.652986163435271
ecoli_pangenome_661k_all.unitigs_k128	1	cbl	none	23	na	1172272910	4820260613	cbl.ecoli_pangenome_661k_all.unitigs_k128.S_none.k_23.d_na	na	na	na	2027.24	6416180	31.07	4743944	Neg	1000000	2027.24	6416180	31.07	32.37433167333023
ecoli_pangenome_661k_all.unitigs_k128	1	cbl	none	23	na	1172272910	4820260613	cbl.ecoli_pangenome_661k_all.unitigs_k128.S_none.k_23.d_na	na	na	na	2027.24	6416180	33.51	4743932	Pos	1000000	2027.24	6416180	33.51	32.37424978113671
ecoli_pangenome_661k_all.unitigs_k128	1	cbl	none	23	na	1172272910	4820260613	cbl.ecoli_pangenome_661k_all.unitigs_k128.S_none.k_23.d_na	na	na	na	2027.24	6416180	38.02	4743940	Str	999966	2027.24	6416180	38.02129272395261	32.37430437593239
ecoli_pangenome_661k_all.unitigs_k128	1	fmsi	global	23	na	1172272910	394299905	fmsi.ecoli_pangenome_661k_all.unitigs_k128.S_global.k_23.d_na	na	4600.76	54062792	457.22	21588808	9.65	408840	Neg	1000000	5057.9800000000005	54062792	9.65	2.7900670331109163
ecoli_pangenome_661k_all.unitigs_k128	1	fmsi	global	23	na	1172272910	394299905	fmsi.ecoli_pangenome_661k_all.unitigs_k128.S_global.k_23.d_na	na	4600.76	54062792	457.22	21588808	10.520000000000001	408832	Pos	1000000	5057.9800000000005	54062792	10.520000000000001	2.7900124383152383
ecoli_pangenome_661k_all.unitigs_k128	1	fmsi	global	23	na	1172272910	556821377	fmsi.ecoli_pangenome_661k_all.unitigs_k128.S_global.k_23.d_na	na	4600.76	54062792	457.22	21588808	4.22	567556	Str	999966	5057.9800000000005	54062792	4.220143484878485	3.873200481959444
ecoli_pangenome_661k_all.unitigs_k128	1	fmsi	local	23	1	1172272910	553180298	fmsi.ecoli_pangenome_661k_all.unitigs_k128.S_local.k_23.d_1	na	1430.57	17568576	585.3100000000001	25828028	8.93	567884	Neg	1000000	2015.88	25828028	8.93	3.8754388685822314
ecoli_pangenome_661k_all.unitigs_k128	1	fmsi	local	23	1	1172272910	553180298	fmsi.ecoli_pangenome_661k_all.unitigs_k128.S_local.k_23.d_1	na	1430.57	17568576	585.3100000000001	25828028	11.39	567876	Pos	1000000	2015.88	25828028	11.39	3.875384273786554
ecoli_pangenome_661k_all.unitigs_k128	1	fmsi	local	23	1	1172272910	747620986	fmsi.ecoli_pangenome_661k_all.unitigs_k128.S_local.k_23.d_1	na	1430.57	17568576	585.3100000000001	25828028	4.34	757768	Str	999966	2015.88	25828028	4.340147565017211	5.1712736413912355
ecoli_pangenome_661k_all.unitigs_k128	1	sbwt	none	23	0	1172272910	1252200120	sbwt.ecoli_pangenome_661k_all.unitigs_k128.S_none.k_23.d_0	na	na	na	1846.04	52485668	3.16	1252256	Neg	1000000	1846.04	52485668	3.16	8.545832557028039
ecoli_pangenome_661k_all.unitigs_k128	1	sbwt	none	23	0	1172272910	1252200120	sbwt.ecoli_pangenome_661k_all.unitigs_k128.S_none.k_23.d_0	na	na	na	1846.04	52485668	4.26	1252244	Pos	1000000	1846.04	52485668	4.26	8.545750664834522
ecoli_pangenome_661k_all.unitigs_k128	1	sbwt	none	23	0	1172272910	1546588664	sbwt.ecoli_pangenome_661k_all.unitigs_k128.S_none.k_23.d_0	na	na	na	1846.04	52485668	1.75	1539700	Str	999966	1846.04	52485668	1.7500595020230687	10.507450863127085
ecoli_pangenome_661k_all.unitigs_k128	1	sbwt	none	23	1	1172272910	433424434	sbwt.ecoli_pangenome_661k_all.unitigs_k128.S_none.k_23.d_1	na	na	na	1038.9	26315792	17.53	452728	Neg	1000000	1038.9	26315792	17.53	3.0895740821989994
ecoli_pangenome_661k_all.unitigs_k128	1	sbwt	none	23	1	1172272910	433424434	sbwt.ecoli_pangenome_661k_all.unitigs_k128.S_none.k_23.d_1	na	na	na	1038.9	26315792	24.46	452716	Pos	1000000	1038.9	26315792	24.46	3.089492190005483
ecoli_pangenome_661k_all.unitigs_k128	1	sbwt	none	23	1	1172272910	607710082	sbwt.ecoli_pangenome_661k_all.unitigs_k128.S_none.k_23.d_1	na	na	na	1038.9	26315792	3.15	622940	Str	999966	1038.9	26315792	3.150107103641524	4.25116025243644
ecoli_pangenome_661k_all.unitigs_k128	1	SSHash	eulertigs	31	na	1323794999	1248130812	sshash.ecoli_pangenome_661k_all.unitigs_k128.S_eulertigs.k_31.d_na	na	1538.6499999999999	21624576	307.78	7412948	6.37	1222836	Neg	1000000	1846.4299999999998	21624576	6.37	7.389881369388675
ecoli_pangenome_661k_all.unitigs_k128	1	SSHash	eulertigs	31	na	1323794999	1248130812	sshash.ecoli_pangenome_661k_all.unitigs_k128.S_eulertigs.k_31.d_na	na	1538.6499999999999	21624576	307.78	7412948	3.3400000000000003	1222824	Pos	1000000	1846.4299999999998	21624576	3.3400000000000003	7.389808850607389
ecoli_pangenome_661k_all.unitigs_k128	1	SSHash	eulertigs	31	na	1323794999	1248130812	sshash.ecoli_pangenome_661k_all.unitigs_k128.S_eulertigs.k_31.d_na	na	1538.6499999999999	21624576	307.78	7412948	3.96	1222832	Str	999810	1846.4299999999998	21624576	3.9607525429831667	7.38985719646158
ecoli_pangenome_661k_all.unitigs_k128	1	cbl	none	31	na	1323794999	8085788143	cbl.ecoli_pangenome_661k_all.unitigs_k128.S_none.k_31.d_na	na	na	na	1960.6200000000001	14482368	39.59	11148492	Neg	1000000	1960.6200000000001	14482368	39.59	67.37292108473964
ecoli_pangenome_661k_all.unitigs_k128	1	cbl	none	31	na	1323794999	8085788143	cbl.ecoli_pangenome_661k_all.unitigs_k128.S_none.k_31.d_na	na	na	na	1960.6200000000001	14482368	36.129999999999995	11148412	Pos	1000000	1960.6200000000001	14482368	36.129999999999995	67.37243762619774
